,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GM45105,6.4200335,-0.0058082896,-0.02284703,2.399193,1.9734327,-0.012188019,-0.018973976,-0.0021828844,3.5087345,-0.027160391,0.3135463,0.13069203,-0.0008971573,2.6405954,0.26099014,3.8904955
ALG13,1.3915675,-0.00508712,-0.0069444417,0.3786867,0.25751227,-0.0039610644,0.621135,-0.0016725487,0.5637473,-0.015705002,0.33707726,-0.0051979916,1.8592808,0.35844684,-0.0006764358,1.0520756
NSD2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ARHGAP45,6.45583,-0.00574956,-0.02283576,2.3792217,1.9962386,-0.012338086,-0.019032797,-0.0019343444,3.4989612,-0.027521167,0.29648235,0.104604706,-0.00075451296,2.6279185,0.27587992,3.8754084
HES1,1.2397758,-0.0053680665,-0.006789411,0.32018426,0.20908208,-0.003631966,0.69558036,-0.0017464856,0.5115038,-0.015558918,0.31271818,-0.005876274,1.8891046,0.32014418,-0.0006452557,0.94010776
NUP210,1.710838,-0.0056857783,-0.008290231,0.56066513,0.34143767,-0.004465056,0.45324403,-0.0013702774,0.8255975,-0.01745682,0.2007601,-0.0060346453,1.752506,0.5704373,-0.0003217452,1.1536065
PDGFRA,1.5152056,-0.0054971115,-0.0078112474,0.484551,0.28400013,-0.004088619,0.5494956,-0.0014274084,0.7114453,-0.016599104,0.2247515,-0.0059966207,1.7983758,0.47395915,-0.00034397191,1.0669173
MROH1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MRAS,0.76662326,-0.004281223,-0.005446249,0.112536475,0.122308895,-0.002611768,0.8942083,-0.0021624363,0.2013684,-0.013713676,0.35347307,-0.005423142,1.9373965,0.13218997,-0.0008517225,0.7390557
XRCC6,1.3394529,-0.004847998,-0.0067214575,0.36706215,0.22343774,-0.0038222766,0.65616536,-0.0017267813,0.5325754,-0.015854927,0.31937537,-0.0054307175,1.876518,0.3418671,-0.00043503477,1.0429678
SNORA81,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
DCTPP1,1.3015285,-0.0037576768,-0.008081814,0.38830972,0.16678496,-0.0041466197,0.5105257,-0.00119723,0.59247226,-0.01710904,0.18619521,-0.0064001223,1.7387486,0.47977802,0.05990109,1.1423688
ING1,6.419756,-0.0058109597,-0.02285921,2.3985384,1.971721,-0.01217792,-0.018971454,-0.0021725043,3.5088727,-0.027151007,0.31419295,0.12833694,-0.0008980636,2.6423025,0.25915897,3.891209
GRB10,0.4235916,-0.00433432,-0.004614936,0.004849635,0.023671983,-0.0013538441,0.97860396,-0.0021451241,-1.7983317e-05,-0.012057291,0.34154812,-0.005884562,1.9413052,0.02852387,-0.001071623,0.52512753
CTSA,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ASAH1,1.6309174,-0.0050449157,-0.007154501,0.47319967,0.34487265,-0.004315029,0.5033771,-0.00091636507,0.7069348,-0.01598198,0.31925687,-0.004829614,1.7668028,0.4373627,-0.0006821688,1.1549053
OAT,1.1698728,-0.005129106,-0.0066105863,0.27337888,0.19890715,-0.0035562387,0.7278309,-0.0018518708,0.45678702,-0.015352206,0.33447155,-0.0057489444,1.9073429,0.28550822,-0.00081067457,0.90834326
GSR,1.5130225,-0.0053202515,-0.007375597,0.4542053,0.2660767,-0.004107918,0.57491004,-0.0015755302,0.6661856,-0.016640006,0.27391782,-0.0057509155,1.8426092,0.44006312,-0.00036824448,1.1057838
RUNX3,1.4932469,-0.0052904156,-0.007249814,0.42600358,0.2917129,-0.004150345,0.562009,-0.0017147587,0.62727994,-0.016204394,0.3115325,-0.005323771,1.8443933,0.4101074,-0.00076204713,1.0921811
SNORA74A,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NDN,1.6083796,-0.005544524,-0.0076354304,0.50259966,0.29801032,-0.004296305,0.52762806,-0.0014023274,0.7331931,-0.016787706,0.255853,-0.0057040886,1.8018548,0.47530338,-0.0003981749,1.1303178
GM25787,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TSHZ3,1.085063,-0.0029242304,-0.0050661927,0.21728563,0.18663558,-0.002384894,0.7915449,-0.0017372039,0.49628603,-0.016123017,0.14205812,-0.0066437726,1.8666856,0.37999967,0.01469557,0.82494444
GM22455,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TXNDC5,0.82771754,-0.0048586396,-0.0056128083,0.12468179,0.13406636,-0.0028934584,0.8578042,-0.0019731724,0.24429736,-0.013670391,0.36180082,-0.005604012,1.9301596,0.13632701,-0.0008159059,0.7363302
GM23268,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
POU4F2,1.0304333,-0.0049149618,-0.0059187016,0.24717486,0.17017806,-0.0032183814,0.807052,-0.0017475798,0.36671925,-0.014839285,0.34366155,-0.0057981345,1.9207594,0.20353597,-0.0006738156,0.86425143
SERPINH1,0.6660652,-0.0043455423,-0.005108265,0.058591478,0.093263015,-0.0024642425,0.9461552,-0.0019092672,0.14972179,-0.013227756,0.34253246,-0.0057250587,1.9486864,0.08840505,-0.000672724,0.65983796
GM26448,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
RARG,1.2460465,-0.005082505,-0.00674106,0.34579253,0.19895974,-0.0035665345,0.6990737,-0.0015755664,0.5244205,-0.015641123,0.27364057,-0.005934778,1.8708973,0.33186305,-0.0003307934,0.958607
ZFP398,0.8068061,-0.004452635,-0.005564137,0.0975075,0.14651065,-0.002930685,0.85543025,-0.0019716015,0.21727738,-0.013627574,0.37999249,-0.0053451513,1.9315166,0.13357875,-0.0010162868,0.7372125
PREB,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SAP30,1.685387,-0.0056253886,-0.007992088,0.5448915,0.3243523,-0.0044550947,0.47806403,-0.0014277836,0.7780061,-0.016875831,0.2575628,-0.005517423,1.7901487,0.51227254,-0.0004639054,1.1771767
SMURF2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HSPB1,0.13972151,-0.0028427308,-0.003807365,-0.0015320387,-0.00091284764,-0.0005317072,1.0654327,-0.0024223945,-0.0013939484,-0.011491073,0.29529154,-0.0050097588,1.9029641,-0.0004198533,-0.00030534834,0.434206
CERS4,6.4566236,-0.005971916,-0.021932757,2.513368,2.0864365,-0.012720582,-0.019777967,-0.003237688,3.5046403,-0.0273406,0.32071847,0.015789488,-0.0013223835,2.6990342,0.13122615,3.8200853
YEATS2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PLAG1,0.8068061,-0.004452635,-0.005564137,0.0975075,0.14651065,-0.002930685,0.85543025,-0.0019716015,0.21727738,-0.013627574,0.37999249,-0.0053451513,1.9315166,0.13357875,-0.0010162868,0.7372125
SDCBP,1.614588,-0.0036588954,-0.008222007,0.48802084,0.32635036,-0.0047338754,0.2727367,-0.00036247825,0.7355994,-0.016395895,0.16724741,-0.004673949,1.5459058,0.5952527,0.019419163,1.2369235
ATP6V0E,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
RFXAP,6.421568,-0.0058179824,-0.02282129,2.3978083,1.973468,-0.012208898,-0.018973798,-0.0021765844,3.508998,-0.027164932,0.31463975,0.13071796,-0.000885169,2.6413848,0.25902057,3.8900511
GNG10,0.75063014,-0.0043540224,-0.005299264,0.10856553,0.11462416,-0.0026319749,0.90527487,-0.0020173395,0.19049628,-0.013654548,0.33448124,-0.0057126014,1.9461708,0.1246571,-0.00064737204,0.7309645
HIP1,0.84564304,-0.0045867837,-0.005615164,0.15816586,0.1422237,-0.0027738244,0.8626412,-0.0020274904,0.25658056,-0.014094626,0.32351413,-0.0057062623,1.9374633,0.1651208,-0.0008088692,0.76016647
GFPT1,1.3846763,-0.0051311636,-0.00724236,0.38728237,0.25521025,-0.0038286813,0.6308948,-0.0019946587,0.57507133,-0.016429467,0.287452,-0.0057864604,1.871896,0.39509183,-0.000617994,1.0376534
GM10039,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SMARCAD1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
VILL,1.4334704,-0.005215383,-0.0070997523,0.39208812,0.28019887,-0.0040423125,0.59104896,-0.0015847519,0.5852316,-0.015609069,0.3390475,-0.0050869505,1.8424852,0.37236035,-0.0008154659,1.063556
PLSCR1,0.90381396,-0.004401646,-0.005804898,0.19320966,0.14826018,-0.0028542324,0.83020663,-0.0021326973,0.284593,-0.014378952,0.30394545,-0.005696859,1.9156792,0.19180831,-0.00056172797,0.8194803
STAT4,0.8945435,-0.0045772353,-0.0057717008,0.1662826,0.12971662,-0.0028670323,0.869238,-0.002006243,0.2859667,-0.014523708,0.32210967,-0.005952052,1.9382534,0.17448847,-0.00054347236,0.7881429
FXR1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
UNG,0.12069074,-0.0032530841,-0.0032619934,-0.0010520979,-0.00054053986,-0.0005610239,1.0302844,-0.0027439892,-0.0017393371,-0.0109913135,0.28003132,-0.0063025807,1.8765142,-0.00061464857,-0.0010543894,0.3191238
TMEM9,1.7167426,-0.005677052,-0.008375478,0.5648334,0.34682813,-0.004433553,0.4479239,-0.0013721054,0.8350656,-0.017484881,0.18794833,-0.0060732476,1.7312899,0.5804063,-0.0002628804,1.1419808
ZFP961,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM9531,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HDGF,1.5138276,-0.0056232624,-0.0073980605,0.44790787,0.27454674,-0.00420601,0.5604004,-0.0014469346,0.6837898,-0.016580401,0.28307435,-0.0058859447,1.839982,0.43633422,-0.0005697416,1.0780383
IER2,1.716059,-0.005680888,-0.0083930595,0.5649603,0.34884515,-0.004417876,0.45020932,-0.0013731971,0.83269495,-0.017500047,0.18730079,-0.0060551595,1.7325425,0.5783156,-0.00024984902,1.1433977
FUS,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SH3PXD2B,1.009625,-0.0043259016,-0.00559752,0.31812698,0.100036435,-0.0034494817,0.77661884,-0.0015013452,0.42342556,-0.015691856,0.2715078,-0.006504082,1.8987811,0.30167115,0.017300218,0.91589916
PITX1,1.4130611,-0.0053823194,-0.007339229,0.426297,0.25108057,-0.003853582,0.6112317,-0.0014058509,0.64929104,-0.016390055,0.22089407,-0.0061721834,1.8009241,0.4254646,-0.00022115506,0.99954563
FXYD3,1.7167426,-0.005677052,-0.008375478,0.5648334,0.34682813,-0.004433553,0.4479239,-0.0013721054,0.8350656,-0.017484881,0.18794833,-0.0060732476,1.7312899,0.5804063,-0.0002628804,1.1419808
HOOK1,1.201571,-0.0071510877,-0.005066327,0.3779144,0.2613525,-0.005713276,0.48481128,-0.00071333424,0.63877404,-0.015844688,0.25402156,-0.007898832,1.7324834,0.3658904,-0.00044380277,0.84062666
MAPK13,0.8490547,-0.004619281,-0.0053175604,0.15291573,0.118995324,-0.0027630778,0.8742782,-0.0015501248,0.25706938,-0.013690798,0.33808488,-0.00594617,1.9212124,0.16339497,-0.00042490533,0.7686005
MARC2,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
ACTG1,1.4592006,-0.0083945235,-0.008533568,0.38308454,0.09122721,-0.004422299,0.33819282,-0.0055323383,1.0632508,-0.017239416,0.36947936,-0.005948312,1.5775545,0.4073938,-0.0037487142,1.0728439
PSIP1,1.164529,-0.004273763,-0.0065090857,0.23909092,0.25552353,-0.0034701019,0.70744336,-0.0021846942,0.36712906,-0.015833955,0.27221748,-0.0056740013,1.9005077,0.28842622,-0.0005792837,0.9130676
SALL4,-0.0013462056,0.032999605,-0.0033595467,-0.004254588,-0.0024373473,0.15548852,0.5028702,-0.003406539,-0.0016558241,-0.0025767998,-0.00023509834,0.54929775,0.49966812,0.037344396,0.4941933,0.5372724
TSG101,6.055345,-0.0042248983,-0.020801254,2.2236328,2.1128378,-0.008509612,-0.015499372,-0.0010521124,3.0509126,-0.024891125,0.17986745,-0.00056904455,-0.0046433806,2.289698,0.61040974,3.6703134
FUT8,1.5837027,-0.004647407,-0.007099009,0.6376488,0.23228419,-0.004542903,0.4846633,-0.00093335024,0.8211339,-0.018345207,0.12840119,-0.0069656507,1.73913,0.62141764,0.08612029,1.2045084
GM44206,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MFGE8,1.4130611,-0.0053823194,-0.007339229,0.426297,0.25108057,-0.003853582,0.6112317,-0.0014058509,0.64929104,-0.016390055,0.22089407,-0.0061721834,1.8009241,0.4254646,-0.00022115506,0.99954563
PEG10,0.8954294,-0.0045548775,-0.005881453,0.18492751,0.13744107,-0.0027868792,0.86480236,-0.001986356,0.29375526,-0.01460214,0.30953398,-0.0060329363,1.9386532,0.1851989,-0.00056433317,0.79368335
ATP1B1,1.7495458,-0.0052466434,-0.0076281973,0.5366741,0.36754882,-0.0045427303,0.44456974,-0.000947852,0.7864679,-0.016369343,0.30470672,-0.0048229457,1.7479725,0.4947166,-0.0006457956,1.2206584
ASH2L,6.055345,-0.0042248983,-0.020801254,2.2236328,2.1128378,-0.008509612,-0.015499372,-0.0010521124,3.0509126,-0.024891125,0.17986745,-0.00056904455,-0.0046433806,2.289698,0.61040974,3.6703134
COL4A2,1.2626218,-0.0048933434,-0.0067034853,0.26587147,0.22964488,-0.0043799067,0.73197985,-0.001095205,0.49111962,-0.015248948,0.28221032,-0.00544642,1.9366043,0.2540579,-0.00056446984,1.0001459
YBX1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
PHF1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
SRPRB,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NXF7,1.1936967,-0.0050597913,-0.0064898464,0.3084052,0.21069421,-0.0034715508,0.71816874,-0.001697586,0.46410635,-0.015047853,0.32307583,-0.00546891,1.8818238,0.28121477,-0.000683338,0.93056357
MYO5B,1.2860725,-0.005126088,-0.0068905493,0.349852,0.21736273,-0.0036110668,0.6869725,-0.0017940557,0.53346926,-0.016059678,0.2763132,-0.005997648,1.8759475,0.3503353,-0.00044126628,0.97337806
LAMC1,1.2460024,-0.008148164,-0.0076948213,0.2770171,0.024865247,-0.004018412,0.46618804,-0.005509335,0.91321665,-0.016260257,0.42469087,-0.005809738,1.6433055,0.2736065,-0.003758936,0.9779117
TAF1A,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
MSMO1,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HIST1H2AC,1.7080321,-0.0057027284,-0.008215456,0.55770355,0.33709958,-0.0044964505,0.4550863,-0.0013887984,0.8157979,-0.017378507,0.21365437,-0.0059465636,1.7681947,0.56077075,-0.0003773862,1.1649189
ZFP768,2.0376217,-0.0056124274,-0.00879044,0.6911916,0.44095358,-0.0051055327,0.28785095,-0.0012265736,0.96041965,-0.017426878,0.25534922,-0.00479123,1.6793869,0.6494292,-0.000538938,1.3684798
TULP3,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
GM43238,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
TADA3,6.0803013,-0.009485162,-0.02327316,2.1604867,1.6364213,-0.012094367,-0.020582711,-0.007845136,3.8480794,-0.026962867,0.5268225,0.12956616,-0.0035086938,2.4320073,-0.0020039286,3.7639658
TCF7,1.3394529,-0.004847998,-0.0067214575,0.36706215,0.22343774,-0.0038222766,0.65616536,-0.0017267813,0.5325754,-0.015854927,0.31937537,-0.0054307175,1.876518,0.3418671,-0.00043503477,1.0429678
SRF,2.0376217,-0.0056124274,-0.00879044,0.6911916,0.44095358,-0.0051055327,0.28785095,-0.0012265736,0.96041965,-0.017426878,0.25534922,-0.00479123,1.6793869,0.6494292,-0.000538938,1.3684798
REST,1.6158097,-0.0055156397,-0.007757911,0.5089318,0.29986933,-0.0043161493,0.5202062,-0.0014767939,0.7360164,-0.016834041,0.26135403,-0.0056612156,1.8122249,0.48345748,-0.0004091157,1.1451684
TOX4,1.7078623,-0.0057015102,-0.0082150195,0.5575814,0.3371765,-0.004496222,0.45510483,-0.001389543,0.8156802,-0.017379396,0.21365082,-0.005946729,1.7681353,0.56085324,-0.00037797733,1.1648421
NAGK,1.0826678,-0.0048504984,-0.006221067,0.23586895,0.15924363,-0.0031949526,0.7715168,-0.0019965388,0.41366258,-0.0153302355,0.28358713,-0.0059763608,1.9011488,0.29857904,-0.0005551342,0.8628063
EFEMP2,1.11139,-0.004984243,-0.006283839,0.22709268,0.19272444,-0.003405688,0.77899086,-0.0014192506,0.3981133,-0.015385756,0.28741634,-0.006325783,1.9259658,0.23325616,-0.00028886885,0.84061366
GM10182,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
NR1D2,1.4761267,-0.0053899297,-0.0072737634,0.4275698,0.2572276,-0.0040014987,0.5930542,-0.001663622,0.64808804,-0.016449405,0.2713861,-0.005732004,1.8410954,0.43129146,-0.00049218733,1.0637914
SPRY2,1.3227819,-0.005279494,-0.007321053,0.4058374,0.23479794,-0.0037372708,0.63296795,-0.0015134141,0.59376734,-0.015680375,0.24788696,-0.0058912965,1.840591,0.38651556,-0.00041325434,0.98668635
CTBP1,1.3394529,-0.004847998,-0.0067214575,0.36706215,0.22343774,-0.0038222766,0.65616536,-0.0017267813,0.5325754,-0.015854927,0.31937537,-0.0054307175,1.876518,0.3418671,-0.00043503477,1.0429678
PHF14,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
LEFTY2,1.1501824,-0.005026598,-0.006402201,0.27941775,0.18132207,-0.0033856994,0.7498535,-0.0017259091,0.45100775,-0.015253193,0.30641207,-0.00586615,1.8981562,0.28658277,-0.00053129275,0.9042435
PEG3,6.407607,-0.004536072,-0.02621673,2.5537708,1.8119007,-0.011743222,-0.01971476,-0.001725991,3.188098,-0.026180752,0.05560297,0.50873363,-0.002459086,2.5059018,0.6398995,3.5657084
ELF3,1.4469043,-0.005490904,-0.007878665,0.4369832,0.32272202,-0.003958463,0.589748,-0.0010487019,0.44701782,-0.014859574,0.1722531,-0.0056184875,1.7474442,0.33286676,0.03379187,0.8855399
GLI2,1.1377057,-0.0050878185,-0.006481074,0.289216,0.17907812,-0.0033503657,0.7526318,-0.0016273257,0.45949203,-0.015226246,0.28737393,-0.0060764644,1.8904047,0.2872954,-0.0003847739,0.89233387
ILK,1.1862953,-0.0050761653,-0.0066651297,0.29003203,0.20588823,-0.0034975223,0.7212323,-0.0020414835,0.45434785,-0.015525754,0.3244816,-0.0057445555,1.9045074,0.29647166,-0.00072705664,0.9305229
NAA15,5.908045,-0.008699727,-0.027723758,2.1457407,2.101942,-0.007235971,-0.014953279,-0.0057115424,2.775754,-0.021110391,0.24416953,0.49898586,-0.00027619494,2.876424,0.25539482,3.338265
GM37404,6.4566236,-0.005971916,-0.021932757,2.513368,2.0864365,-0.012720582,-0.019777967,-0.003237688,3.5046403,-0.0273406,0.32071847,0.015789488,-0.0013223835,2.6990342,0.13122615,3.8200853
RAD51,6.4203687,-0.0058064084,-0.022838408,2.3991308,1.9724437,-0.012195707,-0.018985182,-0.0021823493,3.509897,-0.027152956,0.3138638,0.12980512,-0.0009032996,2.6416206,0.26035118,3.8898008
HERPUD1,1.0893824,-0.0052218083,-0.006175418,0.23830147,0.1823967,-0.0034614666,0.74789727,-0.0017344214,0.40485096,-0.014735609,0.35692975,-0.005677886,1.9113872,0.22854184,-0.00081156223,0.86715114
GM11223,6.425091,-0.0055313557,-0.022981044,2.370161,1.9467798,-0.012356897,-0.019242074,-0.0017961183,3.5510561,-0.026987122,0.34104377,0.07005285,-0.0014588101,2.6532414,0.24675202,3.883972
